0.547690782041605	0
0.061304927543693	0
0.750457810389176	0
0.127829946095865	0
0.246635204334822	0
0.546654579449934	0
0.541492113196832	0
0.468029766636659	0
0.108752820106319	0
0.1494198451322	0
0.028968008303689	0
0.543280077809604	0
0.420241397042609	0
0.0698020335440569	0
0.399217123058709	0
0.389537711567027	0
0.645937474388509	0
0.280935787423215	0
0.0906160727391342	0
0.219018405822174	0
0.21997718787023	0
0.200123628455728	0
0.116526680978504	0
0.893407395762601	0
0.173541023304943	0
0.843629597538456	0
0.916807471052258	0
0.311164032038225	0
0.952227346859155	0
0.692669272883808	0
0.865138196986697	0
0.374439508603226	1
0.771688784456326	1
0.477773159251972	1
0.965545748414112	1
0.306542957185849	1
0.902466923199742	1
0.814549813423951	1
0.334073972412632	1
0.99554325413102	1
0.963105520260909	1
0.962118773943958	1
0.262855209666255	1
0.995447882966251	1
0.904487894663222	1
0.88744959572786	1
0.981067574659438	1
0.978184699609701	1
0.111385980228927	0
0.0909085503642409	0
0.626672033746004	0
0.0319055170311577	0
0.0484847107631993	0
0.77274871833147	0
0.729849388588209	0
0.511703175868997	0
0.897959846094229	0
0.424834425013726	0
0.374736555190835	0
0.424208424760622	0
0.118859427278909	0
0.178611477499953	0
0.0220199598563656	0
0.314307082732383	0
0.0966798820460465	0
0.290247006550158	0
0.153099314079856	0
0.294557549664729	0
0.0708164131971926	0
0.102626767196674	0
0.232160549708961	0
0.113100715944782	0
0.411396912737804	0
0.857542556515981	0
0.770610380321281	0
0.433231579881083	0
0.650588831955489	0
0.95963377887191	0
0.749103733629339	0
0.845818404453649	1
0.295773708624183	1
0.929292367263808	1
0.644944322052503	1
0.448453705193899	1
0.268372842795714	1
0.998349062300527	1
0.968935424779593	1
0.293246072851926	1
0.845177106365816	1
0.884960525261967	1
0.88715670157455	1
0.980897424746482	1
0.978587713395994	1
0.681864052522962	1
0.0601736753423368	1
0.9774362743672	1
0.551146072923116	0
0.0314355234585035	0
0.411412848249337	0
0.804513543526814	0
0.0542736775236644	0
0.886083742676082	0
0.414966495939239	0
0.587620587258647	0
0.912032924536944	0
0.496843464434012	0
0.440829948536305	0
0.845059553818624	0
0.407892689785547	0
0.594489046868899	0
0.387384286015665	0
0.175739447799349	0
0.155923542165493	0
0.0924818228591975	0
0.288852939323776	0
0.82602174838534	0
0.401822425529532	0
0.510310030835574	0
0.365505257209197	0
0.253365872672925	0
0.266105428814006	0
0.865989554864877	0
0.973675762719005	0
0.890478733400717	0
0.799844532514569	0
0.249489953355275	0
0.963440321523712	0
0.828269838805071	1
0.279926108824228	1
0.931442921750295	1
0.105530541692774	1
0.440560473394066	1
0.279324459617585	1
0.248713977915197	1
0.472663723784218	1
0.999072563072556	1
0.918176027537522	1
0.984950704870927	1
0.977207065524481	1
0.899126007971678	1
0.850177729183752	1
0.985574544267754	1
0.899573109314789	1
0.980970807507682	1
0.0737342641611021	0
0.480132665459293	0
0.367069379551781	0
0.739005693476979	0
0.0564632792591181	0
0.199682136314761	0
0.880458721403823	0
0.874596206479767	0
0.127537589481233	0
0.153341296374638	0
0.649042028737227	0
0.106604117651798	0
0.185321008385333	0
0.0924050754279895	0
0.347886369666098	0
0.364484015383183	0
0.774074524628554	0
0.86959182311622	0
0.215002304779337	0
0.169431116815787	0
0.294970868355507	0
0.19291924572434	0
0.329721551622732	0
0.876220155630867	0
0.111903898928736	0
0.2380979148641	0
0.209548901784275	0
0.393196374202613	0
0.61171448841311	0
0.758883335654351	0
0.328983740234317	0
0.951727609773532	0
0.133399497119542	1
0.0966080959024242	1
0.172982230850065	1
0.958816381955954	1
0.46355108933992	1
0.741596614387959	1
0.849419699516193	1
0.982079257487843	1
0.473902977594537	1
0.981182538384953	1
0.865639350576092	1
0.841097068096612	1
0.910757859030879	1
0.882964573928883	1
0.985335569429934	1
0.980195674236424	1
